radius_0,radius_1,desired_impact_vel,time_step,rho,coeff_of_res,max_pen_depth_percent_0,max_pen_depth_percent_1,collision_steps,real_impact_vel,desired_collision_step_count,initial_separation_distance,simulation_max_step_count,desired_coeff_of_res
0.0000001,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 2.458774996180201,,,,10,0.000000121,1,0.2
0.0000001,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 2.458774996180201,,,,12,0.000000121,1,0.2
0.0000001,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 2.458774996180201,,,,15,0.000000121,1,0.2
0.0000001,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 2.458774996180201,,,,20,0.000000121,1,0.2
0.0000001,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 19.74799998726735,,,,1,0.000000121,1,0.2
0.0000001,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 19.74799998726735,,,,3,0.000000121,1,0.2
0.0000001,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 19.74799998726735,,,,5,0.000000121,1,0.2
0.0000001,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 19.74799998726735,,,,7,0.000000121,1,0.2
0.0000001,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 19.74799998726735,,,,10,0.000000121,1,0.2
0.0000001,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 19.74799998726735,,,,12,0.000000121,1,0.2
0.0000001,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 19.74799998726735,,,,15,0.000000121,1,0.2
0.0000001,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 19.74799998726735,,,,20,0.000000121,1,0.2
0.0000001,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 51.86899996180239,,,,1,0.000000121,1,0.2
0.0000001,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 51.86899996180239,,,,3,0.000000121,1,0.2
0.0000001,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 51.86899996180239,,,,5,0.000000121,1,0.2
0.0000001,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 51.86899996180239,,,,7,0.000000121,1,0.2
0.0000001,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 51.86899996180239,,,,10,0.000000121,1,0.2
0.0000001,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 51.86899996180239,,,,12,0.000000121,1,0.2
0.0000001,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 51.86899996180239,,,,15,0.000000121,1,0.2
0.0000001,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 51.86899996180239,,,,20,0.000000121,1,0.2
0.0000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 2300.2299998726708,,,,1,0.000000121,1,0.2
0.0000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 2300.2299998726708,,,,3,0.000000121,1,0.2
0.0000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 2300.2299998726708,,,,5,0.000000121,1,0.2
0.0000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 2300.2299998726708,,,,7,0.000000121,1,0.2
0.0000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 2300.2299998726708,,,,10,0.000000121,1,0.2
0.0000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 2300.2299998726708,,,,12,0.000000121,1,0.2
0.0000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 2300.2299998726708,,,,15,0.000000121,1,0.2
0.0000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 2300.2299998726708,,,,20,0.000000121,1,0.2
0.0000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 14402.689999618024,,,,1,0.000000121,1,0.2
