radius_0,radius_1,desired_impact_vel,time_step,rho,coeff_of_res,max_pen_depth_percent_0,max_pen_depth_percent_1,collision_steps,real_impact_vel,desired_collision_step_count,initial_separation_distance,simulation_max_step_count,desired_coeff_of_res
0.00000003,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 2.5057952800457506,,,,1,0.000000066,1,0.2
0.00000003,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 2.4458427269279652,,,,3,0.000000066,1,0.2
0.00000003,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 2.4458427269279652,,,,5,0.000000066,1,0.2
0.00000003,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 2.4458427269279652,,,,7,0.000000066,1,0.2
0.00000003,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 2.4458427269279652,,,,10,0.000000066,1,0.2
0.00000003,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 2.4458427269279652,,,,12,0.000000066,1,0.2
0.00000003,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 2.4458427269279652,,,,15,0.000000066,1,0.2
0.00000003,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 2.4458427269279652,,,,20,0.000000066,1,0.2
0.00000003,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 4.256456516755209,,,,1,0.000000066,1,0.2
0.00000003,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 4.256456516755209,,,,3,0.000000066,1,0.2
0.00000003,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 4.256456516755209,,,,5,0.000000066,1,0.2
0.00000003,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 4.256456516755209,,,,7,0.000000066,1,0.2
0.00000003,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 4.256456516755209,,,,10,0.000000066,1,0.2
0.00000003,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 4.256456516755209,,,,12,0.000000066,1,0.2
0.00000003,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 4.256456516755209,,,,15,0.000000066,1,0.2
0.00000003,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 4.256456516755209,,,,20,0.000000066,1,0.2
0.00000003,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 127.37334420072352,,,,1,0.000000066,1,0.2
0.00000003,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 127.37334420072352,,,,3,0.000000066,1,0.2
0.00000003,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 127.37334420072352,,,,5,0.000000066,1,0.2
0.00000003,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 127.37334420072352,,,,7,0.000000066,1,0.2
0.00000003,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 127.37334420072352,,,,10,0.000000066,1,0.2
0.00000003,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 127.37334420072352,,,,12,0.000000066,1,0.2
0.00000003,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 127.37334420072352,,,,15,0.000000066,1,0.2
0.00000003,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 127.37334420072352,,,,20,0.000000066,1,0.2
0.00000003,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 2050.923299608168,,,,1,0.000000066,1,0.2
0.00000003,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 2050.923299608168,,,,3,0.000000066,1,0.2
0.00000003,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 2050.923299608168,,,,5,0.000000066,1,0.2
0.00000003,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 2050.923299608168,,,,7,0.000000066,1,0.2
0.00000003,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 2050.923299608168,,,,10,0.000000066,1,0.2
0.00000003,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 2050.923299608168,,,,12,0.000000066,1,0.2
0.00000003,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 2050.923299608168,,,,15,0.000000066,1,0.2
0.00000003,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 2050.923299608168,,,,20,0.000000066,1,0.2
0.00000003,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 1.1281487982874752,,,,1,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 3.898161076027704,,,,3,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 3.898161076027704,,,,5,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 3.898161076027704,,,,7,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 3.898161076027704,,,,10,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 3.898161076027704,,,,12,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 3.898161076027704,,,,15,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 3.898161076027704,,,,20,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 5.78150620334936,,,,1,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 5.78150620334936,,,,3,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 5.78150620334936,,,,5,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 5.78150620334936,,,,7,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 5.78150620334936,,,,10,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 5.78150620334936,,,,12,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 5.78150620334936,,,,15,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 5.78150620334936,,,,20,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 166.26650754680938,,,,1,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 166.26650754680938,,,,3,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 166.26650754680938,,,,5,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 166.26650754680938,,,,7,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 166.26650754680938,,,,10,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 166.26650754680938,,,,12,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 166.26650754680938,,,,15,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 166.26650754680938,,,,20,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 1552.390497094443,,,,1,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 1552.390497094443,,,,3,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 1552.390497094443,,,,5,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 1552.390497094443,,,,7,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 1552.390497094443,,,,10,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 1552.390497094443,,,,12,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 1552.390497094443,,,,15,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 1552.390497094443,,,,20,0.000000044000000000000004,1,0.2
0.00000003,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 19660.18168437742,,,,1,0.000000044000000000000004,1,0.2
